image_id,question,answer,data_type,candidates,hallucination_candidates,token_2_visual_evidence,image_source
000000413552,Imagine the person is about to brush their teeth. What action would they perform next with the toothbrush?,"If the person is about to brush their teeth, they would likely hold the toothbrush in their hand and place it in their mouth. They would then use the toothbrush to clean their teeth, brushing them for the recommended two minutes. This action would help maintain good oral hygiene and prevent dental issues such as cavities and gum diseases.",instruct_nonhalu_llava,"['person', 'hold', 'hand', 'mouth', 'teeth', 'action']","['brush', 'toothbrush', 'place', 'use', 'clean', 'two', 'minutes', 'maintain', 'good', 'oral', 'hygiene', 'prevent', 'dental', 'issues', 'cavities', 'gum', 'diseases']","[{'word': 'person', 'class': 'object', 'bb_info': [[93.09, 29.92, 425.56000000000006, 571.8399999999999], [0.0, 0.0, 426.0, 640.0]]}, {'word': 'hold', 'class': 'action', 'bb_info': [[93.09, 29.92, 425.56000000000006, 571.8399999999999], [0.0, 0.0, 426.0, 640.0], [204.73, 186.74, 226.25, 205.93]]}, {'word': 'hand', 'class': 'object', 'bb_info': []}, {'word': 'mouth', 'class': 'object', 'bb_info': []}, {'word': 'teeth', 'class': 'object', 'bb_info': []}, {'word': 'action', 'class': 'action', 'bb_info': [[93.09, 29.92, 425.56000000000006, 571.8399999999999], [0.0, 0.0, 426.0, 640.0], [204.73, 186.74, 226.25, 205.93]]}]",coco-validation
000000513041,Identify if any chairs are present in the scene.,"Yes, there is a chair visible in the scene.",instruct_nonhalu_qwen,['scene'],"['yes', 'chair', 'visible']","[{'word': 'scene', 'class': 'decision_token', 'bb_info': []}]",coco-validation
000000504580,Describe the appearance and position of the giraffes in the picture.,"In the image, there are two giraffes standing in a grassy field. One giraffe is positioned on the left side of the field, while the other is on the right side. They are both standing in the grass, with one giraffe being taller than the other. The giraffes appear to be looking in opposite directions, possibly observing their surroundings or searching for food.",instruct_nonhalu_llava,"['two', 'giraffes', 'standing', 'field', 'left', 'side', 'right', 'taller', 'looking']","['grassy', 'grass', 'opposite', 'directions', 'observing', 'surroundings', 'searching', 'food']","[{'word': 'two', 'class': 'count', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'giraffes', 'class': 'object', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'standing', 'class': 'action', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'field', 'class': 'object', 'bb_info': []}, {'word': 'left', 'class': 'attribute', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'side', 'class': 'object', 'bb_info': []}, {'word': 'right', 'class': 'attribute', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'taller', 'class': 'attribute', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}, {'word': 'looking', 'class': 'action', 'bb_info': [[520.83, 187.33, 608.21, 414.93], [62.37, 103.7, 250.44, 351.26], [1.11, 296.13, 24.4, 332.73]]}]",coco-validation
000000318238,How many dogs are lying on the bed?,There are three dogs lying on the bed.,vqa_nonhalu_llava,"['three', 'dogs', 'lying', 'bed']",[],"[{'word': 'three', 'class': 'count', 'bb_info': [[2.59, 289.62, 447.34999999999997, 572.77], [168.27, 162.88, 348.04, 339.78]]}, {'word': 'dogs', 'class': 'object', 'bb_info': [[2.59, 289.62, 447.34999999999997, 572.77], [168.27, 162.88, 348.04, 339.78]]}, {'word': 'lying', 'class': 'action', 'bb_info': [[2.59, 289.62, 447.34999999999997, 572.77], [168.27, 162.88, 348.04, 339.78]]}, {'word': 'bed', 'class': 'object', 'bb_info': [[0.0, 90.34, 478.0, 632.98]]}]",coco-validation
000000299720,What’s shown here?,A giraffe peeking out from behind a wooden fence.,caption_nonhalu_qwen,"['giraffe', 'peeking', 'out', 'behind', 'wooden', 'fence']",[],"[{'word': 'giraffe', 'class': 'object', 'bb_info': [[319.53, 2.16, 519.12, 427.0]]}, {'word': 'peeking', 'class': 'action', 'bb_info': [[319.53, 2.16, 519.12, 427.0]]}, {'word': 'out', 'class': 'action', 'bb_info': [[319.53, 2.16, 519.12, 427.0]]}, {'word': 'behind', 'class': 'relation', 'bb_info': []}, {'word': 'wooden', 'class': 'attribute', 'bb_info': []}, {'word': 'fence', 'class': 'object', 'bb_info': []}]",coco-validation
000000504000,Describe the appearance and colors of the airplane in the image.,"The airplane in the image is a small, blue and white jet with red accents. It has a sleek design and is parked on the ground.",instruct_nonhalu_llava,"['airplane', 'small', 'blue', 'white', 'jet', 'red', 'accents', 'sleek', 'design', 'parked', 'ground']",[],"[{'word': 'airplane', 'class': 'object', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'small', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'blue', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'white', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'jet', 'class': 'object', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'red', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'accents', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'sleek', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'design', 'class': 'attribute', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'parked', 'class': 'action', 'bb_info': [[25.6, 43.12, 621.14, 216.25], [0.0, 48.57, 102.52, 140.21]]}, {'word': 'ground', 'class': 'object', 'bb_info': []}]",coco-validation
000000475572,What type of fruit is placed next to the teddy bear on the shelf?,"There is no fruit placed next to the teddy bear on the shelf. The items visible are a potted plant, a teddy bear, and a framed photograph.",vqa_halu_qwen,"['no', 'placed', 'next', 'teddy', 'bear', 'shelf', 'items', 'visible', 'potted', 'plant', 'framed', 'photograph']",['fruit'],"[{'word': 'no', 'class': 'decision_token', 'bb_info': []}, {'word': 'placed', 'class': 'action', 'bb_info': []}, {'word': 'next', 'class': 'relation', 'bb_info': [[154.0, 153.84, 359.33000000000004, 371.76]]}, {'word': 'teddy', 'class': 'object', 'bb_info': [[154.0, 153.84, 359.33000000000004, 371.76]]}, {'word': 'bear', 'class': 'object', 'bb_info': [[154.0, 153.84, 359.33000000000004, 371.76]]}, {'word': 'shelf', 'class': 'object', 'bb_info': []}, {'word': 'items', 'class': 'object', 'bb_info': [[2.92, 28.94, 271.44, 343.19], [154.0, 153.84, 359.33000000000004, 371.76]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[2.92, 28.94, 271.44, 343.19], [154.0, 153.84, 359.33000000000004, 371.76]]}, {'word': 'potted', 'class': 'attribute', 'bb_info': [[2.92, 28.94, 271.44, 343.19]]}, {'word': 'plant', 'class': 'object', 'bb_info': [[2.92, 28.94, 271.44, 343.19]]}, {'word': 'framed', 'class': 'attribute', 'bb_info': []}, {'word': 'photograph', 'class': 'object', 'bb_info': []}]",coco-validation
000000558558,What’s captured in the frame?,"The image captures a busy city street at night, with a car driving down the road and traffic lights visible in the scene. The traffic lights are green, indicating that the car is moving forward. The street is illuminated by streetlights, and the car's headlights are also on, creating a dynamic and bustling atmosphere.",caption_nonhalu_llava,"['street', 'night', 'car', 'road', 'traffic', 'lights', 'visible', 'scene', 'green', 'illuminated', 'streetlights', 'on']","['busy', 'city', 'driving', 'moving', 'forward', 'headlights', 'dynamic', 'bustling', 'atmosphere']","[{'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'night', 'class': 'attribute', 'bb_info': []}, {'word': 'car', 'class': 'object', 'bb_info': [[515.21, 289.79, 628.12, 328.36]]}, {'word': 'road', 'class': 'object', 'bb_info': []}, {'word': 'traffic', 'class': 'object', 'bb_info': [[257.42, 186.15, 281.27000000000004, 214.34], [575.02, 107.75, 617.0699999999999, 135.38], [627.97, 71.7, 640.0, 139.31], [199.37, 181.28, 222.9, 210.08]]}, {'word': 'lights', 'class': 'object', 'bb_info': [[257.42, 186.15, 281.27000000000004, 214.34], [575.02, 107.75, 617.0699999999999, 135.38], [627.97, 71.7, 640.0, 139.31], [199.37, 181.28, 222.9, 210.08]]}, {'word': 'visible', 'class': 'decision_token', 'bb_info': [[257.42, 186.15, 281.27000000000004, 214.34], [575.02, 107.75, 617.0699999999999, 135.38], [627.97, 71.7, 640.0, 139.31], [199.37, 181.28, 222.9, 210.08]]}, {'word': 'scene', 'class': 'object', 'bb_info': []}, {'word': 'green', 'class': 'attribute', 'bb_info': [[257.42, 186.15, 281.27000000000004, 214.34], [575.02, 107.75, 617.0699999999999, 135.38], [627.97, 71.7, 640.0, 139.31], [199.37, 181.28, 222.9, 210.08]]}, {'word': 'illuminated', 'class': 'attribute', 'bb_info': []}, {'word': 'streetlights', 'class': 'object', 'bb_info': []}, {'word': 'on', 'class': 'attribute', 'bb_info': [[515.21, 289.79, 628.12, 328.36]]}]",coco-validation
000000572517,Is the bear wearing a collar as it walks near the water?,"Yes, the bear is wearing a collar as it walks near the water.",vqa_halu_llava,"['bear', 'walks', 'near', 'water']","['yes', 'wearing', 'collar']","[{'word': 'bear', 'class': 'object', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'walks', 'class': 'action', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'near', 'class': 'relation', 'bb_info': [[145.78, 72.25, 339.2, 245.67]]}, {'word': 'water', 'class': 'object', 'bb_info': []}]",coco-validation
000000087038,Describe the interaction between the person on the bicycle and the person holding a camera near the graffiti wall.,"In the image, a person is riding a bicycle on a street, while another person is holding a camera nearby. The person on the bicycle is likely performing a trick or maneuver, possibly for a video or photo. The person holding the camera is capturing the moment, possibly to share the footage or images with others or to document the event. The interaction between the two individuals suggests that they are both engaged in the same activity, with the person on the bicycle showcasing their skills and the person with the camera capturing the action.",instruct_halu_llava,"['person', 'riding', 'bicycle', 'street', 'nearby', 'trick', 'maneuver']","['camera', 'holding', 'video', 'photo', 'capturing', 'share', 'footage', 'images', 'document', 'event', 'interaction', 'individuals', 'engaged', 'activity', 'showcasing', 'skills', 'action']","[{'word': 'person', 'class': 'object', 'bb_info': [[226.04, 229.31, 237.63, 259.72], [257.85, 224.48, 301.98, 321.48], [68.18, 238.19, 84.36000000000001, 281.07], [79.16, 232.26, 107.38, 283.38], [98.4, 234.28, 117.92, 280.74], [326.86, 223.46, 339.97, 262.13], [345.41, 173.41, 418.35, 358.82], [239.72, 225.38, 250.36, 258.44], [167.02, 234.0, 182.8, 271.46], [209.68, 231.08, 218.83, 265.61], [408.29, 231.25, 425.41, 266.22], [204.14, 229.02, 211.47, 263.98], [195.32, 228.06, 205.97, 265.24]]}, {'word': 'riding', 'class': 'action', 'bb_info': [[226.04, 229.31, 237.63, 259.72], [257.85, 224.48, 301.98, 321.48], [68.18, 238.19, 84.36000000000001, 281.07], [79.16, 232.26, 107.38, 283.38], [98.4, 234.28, 117.92, 280.74], [326.86, 223.46, 339.97, 262.13], [345.41, 173.41, 418.35, 358.82], [239.72, 225.38, 250.36, 258.44], [167.02, 234.0, 182.8, 271.46], [209.68, 231.08, 218.83, 265.61], [408.29, 231.25, 425.41, 266.22], [204.14, 229.02, 211.47, 263.98], [195.32, 228.06, 205.97, 265.24], [253.21, 271.07, 312.8, 332.03999999999996], [155.27, 246.34, 170.14000000000001, 268.33]]}, {'word': 'bicycle', 'class': 'object', 'bb_info': [[253.21, 271.07, 312.8, 332.03999999999996], [155.27, 246.34, 170.14000000000001, 268.33]]}, {'word': 'street', 'class': 'object', 'bb_info': []}, {'word': 'nearby', 'class': 'relation', 'bb_info': [[226.04, 229.31, 237.63, 259.72], [257.85, 224.48, 301.98, 321.48], [68.18, 238.19, 84.36000000000001, 281.07], [79.16, 232.26, 107.38, 283.38], [98.4, 234.28, 117.92, 280.74], [326.86, 223.46, 339.97, 262.13], [345.41, 173.41, 418.35, 358.82], [239.72, 225.38, 250.36, 258.44], [167.02, 234.0, 182.8, 271.46], [209.68, 231.08, 218.83, 265.61], [408.29, 231.25, 425.41, 266.22], [204.14, 229.02, 211.47, 263.98], [195.32, 228.06, 205.97, 265.24], [253.21, 271.07, 312.8, 332.03999999999996], [155.27, 246.34, 170.14000000000001, 268.33]]}, {'word': 'trick', 'class': 'action', 'bb_info': [[226.04, 229.31, 237.63, 259.72], [257.85, 224.48, 301.98, 321.48], [68.18, 238.19, 84.36000000000001, 281.07], [79.16, 232.26, 107.38, 283.38], [98.4, 234.28, 117.92, 280.74], [326.86, 223.46, 339.97, 262.13], [345.41, 173.41, 418.35, 358.82], [239.72, 225.38, 250.36, 258.44], [167.02, 234.0, 182.8, 271.46], [209.68, 231.08, 218.83, 265.61], [408.29, 231.25, 425.41, 266.22], [204.14, 229.02, 211.47, 263.98], [195.32, 228.06, 205.97, 265.24], [253.21, 271.07, 312.8, 332.03999999999996], [155.27, 246.34, 170.14000000000001, 268.33]]}, {'word': 'maneuver', 'class': 'action', 'bb_info': [[226.04, 229.31, 237.63, 259.72], [257.85, 224.48, 301.98, 321.48], [68.18, 238.19, 84.36000000000001, 281.07], [79.16, 232.26, 107.38, 283.38], [98.4, 234.28, 117.92, 280.74], [326.86, 223.46, 339.97, 262.13], [345.41, 173.41, 418.35, 358.82], [239.72, 225.38, 250.36, 258.44], [167.02, 234.0, 182.8, 271.46], [209.68, 231.08, 218.83, 265.61], [408.29, 231.25, 425.41, 266.22], [204.14, 229.02, 211.47, 263.98], [195.32, 228.06, 205.97, 265.24], [253.21, 271.07, 312.8, 332.03999999999996], [155.27, 246.34, 170.14000000000001, 268.33]]}]",coco-validation
000000245513,Point to both the giraffe and the bird in the picture.,"The giraffe stands tall in the grassy field, its long neck reaching upward, while the bird, a white egret, stands nearby, slightly to the right and closer to the ground.",instruct_nonhalu_qwen,"['giraffe', 'stands', 'tall', 'grassy', 'field', 'long', 'neck', 'upward', 'bird', 'white', 'nearby', 'right', 'closer', 'ground']","['reaching', 'egret']","[{'word': 'giraffe', 'class': 'object', 'bb_info': [[196.07, 124.15, 296.24, 285.11]]}, {'word': 'stands', 'class': 'action', 'bb_info': [[196.07, 124.15, 296.24, 285.11], [322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37]]}, {'word': 'tall', 'class': 'attribute', 'bb_info': [[196.07, 124.15, 296.24, 285.11]]}, {'word': 'grassy', 'class': 'attribute', 'bb_info': []}, {'word': 'field', 'class': 'object', 'bb_info': []}, {'word': 'long', 'class': 'attribute', 'bb_info': [[196.07, 124.15, 296.24, 285.11]]}, {'word': 'neck', 'class': 'object', 'bb_info': [[196.07, 124.15, 296.24, 285.11]]}, {'word': 'upward', 'class': 'relation', 'bb_info': [[196.07, 124.15, 296.24, 285.11]]}, {'word': 'bird', 'class': 'object', 'bb_info': [[322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37]]}, {'word': 'white', 'class': 'attribute', 'bb_info': [[322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37]]}, {'word': 'nearby', 'class': 'relation', 'bb_info': [[322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37], [196.07, 124.15, 296.24, 285.11]]}, {'word': 'right', 'class': 'relation', 'bb_info': [[322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37]]}, {'word': 'closer', 'class': 'relation', 'bb_info': [[322.89, 255.46, 336.36, 294.43], [435.9, 262.72, 453.14, 275.37]]}, {'word': 'ground', 'class': 'object', 'bb_info': []}]",coco-validation
000000225405,Point out the person who is wearing a green shirt and blue shorts.,"The person wearing a green shirt and blue shorts is the boy on the left side of the image, facing away from the camera with the number 17 on his back.",instruct_nonhalu_qwen,"['person', 'wearing', 'green', 'shirt', 'blue', 'shorts', 'boy', 'left', 'side', 'image', 'facing', 'away', 'number', '17', 'back']",['camera'],"[{'word': 'person', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'wearing', 'class': 'action', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'green', 'class': 'attribute', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'shirt', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'blue', 'class': 'attribute', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'shorts', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'boy', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'left', 'class': 'attribute', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'side', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'image', 'class': 'object', 'bb_info': []}, {'word': 'facing', 'class': 'action', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'away', 'class': 'attribute', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'number', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': '17', 'class': 'attribute', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}, {'word': 'back', 'class': 'object', 'bb_info': [[107.24, 45.31, 284.84, 451.94], [338.42, 100.01, 507.05, 439.59999999999997], [308.83, 18.95, 338.19, 101.46000000000001]]}]",coco-validation
